Name,ID,Zip,County,Address,Latitude,Longitude
Merchant quality bar (MQB) steel,ec30fqxs,30121,Bartow,"384 Old Grassdale Road Northeast, Cartersville, GA 30121",34.23647,-84.80172
Fabricated Structural Steel,ec37hxnb,30121,Bartow,"384 Old Grassdale Road Northeast, Cartersville, GA 30121",34.23647,-84.80172
EcoWorx® PLATINUM Carpet Tile with EcoSolution Q® Face,ec386nqe,30721,Whitfield,"616 East Walnut Avenue, Dalton, GA 30721",34.76038,-84.95916
"EcoWorx® Performance Broadloom Carpet with Nylon-6,6 Face",ec38wa30,30721,Whitfield,"616 East Walnut Avenue, Dalton, GA 30721",34.76038,-84.95916
CushionBac RenewTM Nylon 6 styles of modular carpet,ec3gm6as,30240,Troup,"1503 Orchard Hill Road, Lagrange, GA 30240",33.002754,-85.054565
Legato Liquid Linoleum,ec3ax2h7,30701,Gordon,"US-41 South, Calhoun, GA 30701",34.47348,-84.93447
ClassicBac® Broadloom Carpet with EcoSolution Q® Face Fiber,ec39wm08,30721,Whitfield,"616 East Walnut Avenue, Dalton, GA 30721",34.76038,-84.95916
StaLok® Broadloom Carpet with EcoSolution Q® Face Fiber,ec38j1ch,30721,Whitfield,"616 East Walnut Avenue, Dalton, GA 30721",34.76038,-84.95916
ClassicBac® Broadloom Carpet with Polyester Face Fiber,ec3ep5ya,30721,Whitfield,"616 East Walnut Avenue, Dalton, GA 30721",34.76038,-84.95916
ClassicBac® Broadloom Carpet with EcoSolution Q® Face Fiber,ec3m8atu,30721,Whitfield,"616 East Walnut Avenue, Dalton, GA 30721",34.76038,-84.95916
EcoLogix® Carpet Tile with Solution Q® or Solution Q Extreme® Face,ec352waj,30721,Whitfield,"616 East Walnut Avenue, Dalton, GA 30721",34.76038,-84.95916
"GlasBac, Nylon 6, 12 oz/yd2",ec3f5tq8,30240,Troup,"1503 Orchard Hill Road, Lagrange, GA 30240",33.002754,-85.054565
"GlasBac®RE, Nylon 6, 12 oz/yd2",ec3p7cat,30240,Troup,"1503 Orchard Hill Road, Lagrange, GA 30240",33.002754,-85.054565
"GlasBac, Nylon 66, 12 oz/yd2",ec3dm5uu,30240,Troup,"1503 Orchard Hill Road, Lagrange, GA 30240",33.002754,-85.054565
"GlasBac®RE, Nylon 66, 12 oz/yd2",ec3fz5s5,30240,Troup,"1503 Orchard Hill Road, Lagrange, GA 30240",33.002754,-85.054565
"GlasBac, Nylon 6, 16 oz/yd2",ec3s866n,30240,Troup,"1503 Orchard Hill Road, Lagrange, GA 30240",33.002754,-85.054565
"GlasBac®RE, Nylon 6, 16 oz/yd2",ec3j47ns,30240,Troup,"1503 Orchard Hill Road, Lagrange, GA 30240",33.002754,-85.054565
"GlasBac, Nylon 66, 16 oz/yd2",ec3m6jhn,30240,Troup,"1503 Orchard Hill Road, Lagrange, GA 30240",33.002754,-85.054565
"GlasBac®RE, Nylon 66, 16 oz/yd2",ec37k1rd,30240,Troup,"1503 Orchard Hill Road, Lagrange, GA 30240",33.002754,-85.054565
"GlasBac®RE, Nylon 6, 20 oz/yd2",ec3245tz,30240,Troup,"1503 Orchard Hill Road, Lagrange, GA 30240",33.002754,-85.054565
"GlasBac, Nylon 66, 20 oz/yd2",ec38dyg9,30240,Troup,"1503 Orchard Hill Road, Lagrange, GA 30240",33.002754,-85.054565
"GlasBac®RE, Nylon 66, 20 oz/yd2",ec3cfg3p,30240,Troup,"1503 Orchard Hill Road, Lagrange, GA 30240",33.002754,-85.054565
"GlasBac, Nylon 6, 24 oz/yd2",ec38x0te,30240,Troup,"1503 Orchard Hill Road, Lagrange, GA 30240",33.002754,-85.054565
"GlasBac®RE, Nylon 6, 24 oz/yd2",ec3050wk,30240,Troup,"1503 Orchard Hill Road, Lagrange, GA 30240",33.002754,-85.054565
"GlasBac, Nylon 66, 24 oz/yd2",ec3a0cxw,30240,Troup,"1503 Orchard Hill Road, Lagrange, GA 30240",33.002754,-85.054565
"GlasBac®RE, Nylon 66, 24 oz/yd2",ec3ghacg,30240,Troup,"1503 Orchard Hill Road, Lagrange, GA 30240",33.002754,-85.054565
"GlasBac, Nylon 6, 28 oz/yd2",ec3pmqwg,30240,Troup,"1503 Orchard Hill Road, Lagrange, GA 30240",33.002754,-85.054565
"GlasBac®RE, Nylon 6, 28 oz/yd2",ec333zy0,30240,Troup,"1503 Orchard Hill Road, Lagrange, GA 30240",33.002754,-85.054565
"GlasBac, Nylon 66, 28 oz/yd2",ec3zh6x6,30240,Troup,"1503 Orchard Hill Road, Lagrange, GA 30240",33.002754,-85.054565
"GlasBac®RE, Nylon 66, 28 oz/yd2",ec3rzcw9,30240,Troup,"1503 Orchard Hill Road, Lagrange, GA 30240",33.002754,-85.054565
"GlasBac, Nylon 6, 32 oz/yd2",ec3ww8rn,30240,Troup,"1503 Orchard Hill Road, Lagrange, GA 30240",33.002754,-85.054565
"GlasBac®RE, Nylon 6, 32 oz/yd2",ec31ekkt,30240,Troup,"1503 Orchard Hill Road, Lagrange, GA 30240",33.002754,-85.054565
"GlasBac, Nylon 66, 32 oz/yd2",ec3jkps4,30240,Troup,"1503 Orchard Hill Road, Lagrange, GA 30240",33.002754,-85.054565
"GlasBac®RE, Nylon 66, 32 oz/yd2",ec3z3b5r,30240,Troup,"1503 Orchard Hill Road, Lagrange, GA 30240",33.002754,-85.054565
"GlasBac, Nylon 6, 36 oz/yd2",ec3e4859,30240,Troup,"1503 Orchard Hill Road, Lagrange, GA 30240",33.002754,-85.054565
"GlasBac®RE, Nylon 6, 36 oz/yd2",ec3zsptg,30240,Troup,"1503 Orchard Hill Road, Lagrange, GA 30240",33.002754,-85.054565
"GlasBac, Nylon 66, 36 oz/yd2",ec32p56m,30240,Troup,"1503 Orchard Hill Road, Lagrange, GA 30240",33.002754,-85.054565
"GlasBac®RE, Nylon 66, 36 oz/yd2",ec39tk2n,30240,Troup,"1503 Orchard Hill Road, Lagrange, GA 30240",33.002754,-85.054565
"GlasBac, Nylon 6, 40 oz/yd2",ec35mxre,30240,Troup,"1503 Orchard Hill Road, Lagrange, GA 30240",33.002754,-85.054565
"GlasBac®RE, Nylon 6, 40 oz/yd2",ec3m54dj,30240,Troup,"1503 Orchard Hill Road, Lagrange, GA 30240",33.002754,-85.054565
"GlasBac, Nylon 66, 40 oz/yd2",ec362fu4,30240,Troup,"1503 Orchard Hill Road, Lagrange, GA 30240",33.002754,-85.054565
"GlasBac®RE, Nylon 66, 40 oz/yd2",ec3c989r,30240,Troup,"1503 Orchard Hill Road, Lagrange, GA 30240",33.002754,-85.054565
40CAP50,ec3a4m1w,30324,Fulton County,"342 Armour Dr NE, Atlanta, GA 30324, USA",33.8131511,-84.37693709999999
40CNC159SP,ec383csf,30324,Fulton County,"342 Armour Dr NE, Atlanta, GA 30324, USA",33.8131511,-84.37693709999999
"Steel Stud, Track, and Joist Framing Systems",ec38bc4a,30223,Spalding,"777 Greenbelt Parkway, Griffin, GA 30223",33.23552,-84.23742
Aluminum Window Systems,ec3e29tf,31021,Laurens,"1229 Highway 441 Bypass, Dublin, GA 31021",32.50905,-82.94872
Mix 1539124,ec3fx8t4,30534,Dawson County,"171 Easy St, Dawsonville, GA 30534, USA",34.367902,-84.04794
Mix 1539126,ec3z90d7,30534,Dawson County,"171 Easy St, Dawsonville, GA 30534, USA",34.367902,-84.04794
"GlasBac, Nylon 6, 20 oz/yd2",ec34ueka,30240,Troup County,"1503 Orchard Hill Rd, LaGrange, GA 30240, USA",33.0028938,-85.0559806
"GlasBac®RE, Nylon 66, 20 oz/yd2",ec30fynd,30240,Troup County,"1503 Orchard Hill Rd, LaGrange, GA 30240, USA",33.0028938,-85.0559806
Multilayer SPC,ec37w37s,30736,Catoosa County,"Ringgold, GA 30736, USA",34.9159099,-85.1091173
EcoWorx® Carpet Tile with EcoSolution Q® Face Fiber,ec3mmpd4,,,,,
"Blowing Wool Fiberglass Insulation- InsulSafe® SP, TrueComfort®, UltraComfort®, OPTIMA®, InsulSafe®",ec3kr8qd,30601,Clarke County,"425 Athena Dr, Athens, GA 30601, USA",33.9793586,-83.3339328
507FS,ec3theex,30324,Fulton County,"740 Lambert Dr NE, Atlanta, GA 30324, USA",33.8132602,-84.3635505
rEvolve® thermoplastic polyolefin modular carpet backing,ec3zaqam,30701,Gordon,"US-41 South, Calhoun, GA 30701",34.47348,-84.93447
Achieve Sheet Flooring 8 mm,ec3fyg8d,30188,Cherokee,"108 Arnold Mill Road, Woodstock, GA 30188",34.10055,-84.51598
Cortega® Ceiling Panels - Mineral Fiber,ec35mxf9,,,,,
Interface medium weight,ec3uu0pt,30240,Troup,"1503 Orchard Hill Road, Lagrange, GA 30240",33.002754,-85.054565
"5/8"" ToughRock® Lite-Weight Fire-Rated Gypsum Panel",ec3gpgte,,,,,
"5/8"" ToughRock® Fireguard X® Mold-Guard™",ec3b7dje,,,,,
5/8” ToughRock® Fireguard X® Gypsum Panel,ec3f2txk,,,,,
"1/2"" ToughRock® Lite-Weight Gypsum Board",ec32p7es,,,,,
"1/2"" ToughRock® Mold-Guard™ Gypsum Panel",ec3zqdjq,,,,,
Luxury Vinyl Tile,ec30nyn5,30736,Catoosa County,"Ringgold, GA 30736, USA",34.9159099,-85.1091173
ClassicBac® Broadloom Carpet with EcoSolution Q® Face Fiber,ec3axp0e,30721,Whitfield,"616 East Walnut Avenue, Dalton, GA 30721",34.76038,-84.95916
ClassicBac® Broadloom Carpet with Solution Q® or Solution Q Extreme® Face Fiber,ec3aympe,30721,Whitfield,"616 East Walnut Avenue, Dalton, GA 30721",34.76038,-84.95916
EcoLogix® ES Carpet Tile with Solution Q® or Solution Q Extreme® Face,ec3bc4jg,30721,Whitfield,"616 East Walnut Avenue, Dalton, GA 30721",34.76038,-84.95916
EcoLogix® ES Carpet Tile with EcoSolution Q® Face Fiber,ec3ghdhf,30721,Whitfield,"616 East Walnut Avenue, Dalton, GA 30721",34.76038,-84.95916
"NexStep , Nylon 66 styles of modular carpet",ec31f7tr,30240,Troup,"1503 Orchard Hill Road, Lagrange, GA 30240",33.002754,-85.054565
"FLOR® modular carpet on GlasBac, PET styles (Fedora)",ec3sfmm1,30240,Troup County,"1503 Orchard Hill Rd, LaGrange, GA 30240, USA",33.0028938,-85.0559806
"CushionBac RenewTM, Nylon 66 styles of modular carpet",ec3pst06,30240,Troup,"1503 Orchard Hill Road, Lagrange, GA 30240",33.002754,-85.054565
"NexStep , Nylon 6 styles of modular carpet 407 g/m2",ec3uqdqw,30240,Troup County,"1503 Orchard Hill Rd, LaGrange, GA 30240, USA",33.0028938,-85.0559806
EPBL with Solution Q or Solution Q Extreme,ec3tu246,30120,Bartow,"5225 Highway 411 Northwest, Cartersville, GA 30120",34.2201,-84.86562
Tufted nylon broadloom carpet on Weldlok Backing,ec34xd2r,30705,Murray,"1149 Duvall Road, Chatsworth, GA 30705",34.79256249999999,-84.7804375
EcoWorx Carpet Tile with Solution Q® or Solution Q Extreme® Face Fiber,ec3rw33e,,,,,
EcoWorx Carpet Tile with EcoSolution Q Face Fiber,ec3f8mqc,,,,,
Tufted nylon broadloom carpet on Unibond Plus Backing,ec31s403,30705,Murray,"1149 Duvall Road, Chatsworth, GA 30705",34.79256249999999,-84.7804375
Aluminum Entrance Systems,ec3c60rw,31021,Laurens,"1229 Highway 441 Bypass, Dublin, GA 31021",32.50905,-82.94872
"Blowing Wool Fiberglass Insulation- InsulSafe® SP, TrueComfort®, UltraComfort®, OPTIMA®, InsulSafe®",ec3f5umt,,,,,
Aluminum Window Wall Systems (framing only),ec3jts2s,31021,Laurens,"1229 Highway 441 Bypass, Dublin, GA 31021",32.50905,-82.94872
Aluminum Storefront Systems,ec3aysa9,31021,Laurens,"1229 Highway 441 Bypass, Dublin, GA 31021",32.50905,-82.94872
Kinetex® Textile Composite Flooring,ec34w1sd,30720,Whitfield,"1501 Coronet Drive, Dalton, GA 30720",34.79824,-84.9664
Nexus® Modular Carpet Tile,ec36s6gz,30720,Whitfield,"1501 Coronet Drive, Dalton, GA 30720",34.79824,-84.9664
Cold-Formed Steel Products,ec31ps27,,,,,
ProSTUD® with DiamondPlus™ Coating,ec3f92kp,,,,,
Continuous Dyed Nylon Type 6 Broadloom - mid weight,ec3xwsjk,30240,Troup,"LaGrange, GA 30240",33.03384,-85.07785
"Digital Dye Injected Nylon Type 6,6 ES Underscore® Backed Carpet Tile, manufactured by Milliken in L",ec3cjdec,30240,Troup,"201 Lukken Industrial Drive West, LaGrange, GA 30240",33.01312,-85.03786
"Digital Dye Injection Nylon Type 6, Comfort Plus ES Backing",ec3p7ftr,30240,Troup,"201 Lukken Industrial Drive West, LaGrange, GA 30240",33.01312,-85.03786
Broadloom Carpet,ec3btkcn,,Whitfield County,"Dalton, GA, United States",34.761451721191406,-84.97218322753906
Armstrong Cleanroom FL & VL Ceiling Systems,ec31bzyc,31206,Macon-Bibb County,"4520 Broadway, Macon, GA 31206",32.77903,-83.65564
Broadloom Carpet,ec3rm31r,,Whitfield County,"Dalton, GA, United States",34.761451721191406,-84.97218322753906
Industry Wide Heterogeneous Vinyl Flooring,ec34y6dn,30240,Troup County,"115 Broad St # 201, LaGrange, GA 30240, USA",33.039103,-85.033345
StrataWorx® Carpet Tile with Nylon-6 Face Fiber,ec32rct4,30721,Whitfield,"616 East Walnut Avenue, Dalton, GA 30721",34.76038,-84.95916
EcoWorx® Performance Broadloom Carpet with Solution Q® or Solution Q Extreme®,ec38ted8,30721,Whitfield,"616 East Walnut Avenue, Dalton, GA 30721",34.76038,-84.95916
EcoWorx® Carpet Tile with Needlebond Polyester Face Fiber Functional,ec3ssg0r,30721,Whitfield,"616 East Walnut Avenue, Dalton, GA 30721",34.76038,-84.95916
EcoLogix® Carpet Tile with EcoSolution Q® Face Fiber,ec3qxdzm,30721,Whitfield,"616 East Walnut Avenue, Dalton, GA 30721",34.76038,-84.95916
Aluminum Curtain Wall Systems,ec3hy22g,31021,Laurens,"1229 Highway 441 Bypass, Dublin, GA 31021",32.50905,-82.94872
Aluminum Window Wall Systems,ec3cs43w,31021,Laurens,"1229 Highway 441 Bypass, Dublin, GA 31021",32.50905,-82.94872
EcoWorx® Carpet Tile with Solution Q® or Solution Q Extreme® Face Fiber,ec3cnp4r,,,,,
609-1,ec3ga7gp,30009,Fulton County,"695 Sims Industrial Blvd, Alpharetta, GA 30009, USA",34.0593401,-84.3068263
EcoLogix® Carpet Tile with Solution Q® or Solution Q Extreme® Face,ec3s6uqg,30721,Whitfield,"616 East Walnut Avenue, Dalton, GA 30721",34.76038,-84.95916
EcoLogix® Carpet Tile with EcoSolution Q® Face Fiber,ec3057qt,30721,Whitfield,"616 East Walnut Avenue, Dalton, GA 30721",34.76038,-84.95916
"EcoLogix® Carpet Tile with Nylon-6,6 Face Fiber",ec3j7gbd,30721,Whitfield,"616 East Walnut Avenue, Dalton, GA 30721",34.76038,-84.95916
EcoLogix® Carpet Tile with Solution Q® or Solution Q Extreme® Face Fiber,ec3q95ym,30721,Whitfield,"616 East Walnut Avenue, Dalton, GA 30721",34.76038,-84.95916
EcoLogix® ES Carpet Tile with EcoSolution Q® Face FiberI,ec3gfkk1,30721,Whitfield,"616 East Walnut Avenue, Dalton, GA 30721",34.76038,-84.95916
EcoWorx® Performance Broadloom Carpet with Solution Q® or Solution Q Extreme®,ec3d4ae1,,Bartow County,"Bartow County, GA, USA",34.2660473,-84.8150781
EcoWorx® Performance Broadloom Carpet with EcoSolution Q® Face,ec30mqbh,,Bartow County,"Bartow County, GA, USA",34.2660473,-84.8150781
EcoWorx® Performance Broadloom Carpet with Solution Q® or Solution Q Extreme®,ec3ay1zr,,Bartow County,"Bartow County, GA, USA",34.2660473,-84.8150781
Residential Broadloom Carpet with Polyester Face Fiber,ec3nb047,30721,Whitfield,"616 East Walnut Avenue, Dalton, GA 30721",34.76038,-84.95916
Residential Broadloom Carpet with Nylon-6 Face Fiber,ec3j9but,30721,Whitfield,"616 East Walnut Avenue, Dalton, GA 30721",34.76038,-84.95916
EcoWorx® Carpet Tile with Nylon-6 Face Fiber,ec3yudbu,,Bartow County,"Bartow County, GA, USA",34.266062500000004,-84.8150625
StrataWorx® Carpet Tile with Nylon-6 Face Fiber,ec3n563k,,,,,
"ClassicBac® Broadloom Carpet with Nylon-6,6 Face Fiber",ec3sh1qb,30721,Whitfield,"616 East Walnut Avenue, Dalton, GA 30721",34.76038,-84.95916
"EcoWorx® Performance Broadloom Carpet with Nylon-6,6 Face",ec3fuzm3,30120,Bartow County,"1061 West Ave, Cartersville, GA 30120, USA",34.1546155,-84.822739
EcoWorx® Performance Broadloom Carpet with Solution Q® or Solution Q Extreme®,ec390n7j,,Bartow County,"Bartow County, GA, USA",34.2660473,-84.8150781
EcoWorx® PLATINUM Carpet Tile with 16oz. EcoSolution Q® Face,ec3n6d64,30721,Whitfield,"616 East Walnut Avenue, Dalton, GA 30721",34.76038,-84.95916
40SAC131,ec3mmrk3,"30071,30340",Gwinnett,"Weaver Way, Atlanta, GA",33.92109,-84.2391
#name_is_not_extracted,ec33f6k1,,Whitfield County,"Dalton, GA, United States",34.761451721191406,-84.97218322753906
Modular carpet,ec3q2ap9,30240,Troup,"1503 Orchard Hill Road, Lagrange, GA 30240",33.002754,-85.054565
"5/8"" DensDeck® Prime Roof Board",ec37n2q6,,,,,
"1"" DensGlass® Shaftliner Gypsum Panel",ec3tzadm,,,,,
Ecoworx®,ec3nnw8c,,,,,
Paratherm® NH Roof Insulation,ec39c53x,,,,,
rEvolve II,ec3xx186,30701,Gordon,"US-41 South, Calhoun, GA 30701",34.47348,-84.93447
409-2,ec3p9f0p,30009,Fulton County,"695 Sims Industrial Blvd, Alpharetta, GA 30009, USA",34.0593401,-84.3068263
Kinetex Textile Composite Flooring,ec3azwgg,30721,Whitfield,"818 J & J Drive, Dalton, GA 30721",34.78665,-84.94676
E307FS,ec3e8sak,30318,Fulton County,"1430 Marietta Blvd NW, Atlanta, GA 30318, USA",33.7937021,-84.4324266
35CAC138,ec3eq2n8,30316,Fulton County,"885 Glenwood Ave SE, Atlanta, GA 30316, USA",33.7394571,-84.3588446
40AAP0016,ec3zaqp3,30316,Fulton County,"885 Glenwood Ave SE, Atlanta, GA 30316, USA",33.7394571,-84.3588446
Styrofoam Insulation,ec305p5j,30721,Whitfield County,"Prosser Dr SE, Georgia 30721, USA",34.6333449,-84.930366
S-P-08532 Steel Slang,ec3nz1rw,,,,,
EcoWorx® Carpet Tile with Needlebond Polyester Face Fiber,ec31ph7t,,Bartow County,"Bartow County, GA, USA",34.2660473,-84.8150781
EcoWorx® PLATINUM Carpet Tile with EcoSolution Q® Face,ec3jrce2,,Bartow County,"Bartow County, GA, USA",34.2660473,-84.8150781
Aluminum Curtain Wall Systems,ec358qh6,31021,Laurens,"1229 Highway 441 Bypass, Dublin, GA 31021",32.50905,-82.94872
EcoWorx® Carpet Tile with Solution Q® or Solution Q Extreme® Face,ec3qk455,30721,Whitfield,"616 East Walnut Avenue, Dalton, GA 30721",34.76038,-84.95916
EcoWorx® Walk-Off Mat with Polyester Face Fiber,ec3gnf1r,30721,Whitfield,"616 East Walnut Avenue, Dalton, GA 30721",34.76038,-84.95916
EcoWorx® GOLD Carpet Tile with EcoSolution Q® Face,ec39epq0,,Bartow County,"Bartow County, GA, USA",34.2660473,-84.8150781
"EcoWorx® Carpet Tile with Nylon-6,6 Face Fiber",ec3pkmz2,30721,Whitfield,"616 East Walnut Avenue, Dalton, GA 30721",34.76038,-84.95916
EcoWorx® Carpet Tile with Solution Q® or Solution Q Extreme® Face Fiber,ec33kyxf,,Bartow County,"Bartow County, GA, USA",34.2660473,-84.8150781
EcoWorx® Walk-Off Mat with Polyester Face Fiber,ec3ch1ay,,,,,
EcoWorx® PLATINUM Carpet Tile with 16oz. EcoSolution Q® Face,ec30hp9z,,Bartow County,"Bartow County, GA, USA",34.2660473,-84.8150781
EcoWorx® PLATINUM Carpet Tile with EcoSolution Q® Face,ec30ye07,30721,Whitfield,"616 East Walnut Avenue, Dalton, GA 30721",34.76038,-84.95916
"Residential Broadloom Carpet with Nylon-6,6 Face Fiber",ec3b2dq5,30721,Whitfield,"616 East Walnut Avenue, Dalton, GA 30721",34.76038,-84.95916
EcoWorx® Carpet Tile with Solution Q® or Solution Q Extreme® Face,ec3b60sa,,Bartow County,"Bartow County, GA, USA",34.2660473,-84.8150781
Residential Broadloom Carpet with ClearTouch® Platinum Polyester Face Fiber,ec39jpsu,30721,Whitfield,"616 East Walnut Avenue, Dalton, GA 30721",34.76038,-84.95916
StrataWorx® Carpet Tile with Nylon-6 Face Fiber,ec3w011m,30721,Whitfield,"616 East Walnut Avenue, Dalton, GA 30721",34.76038,-84.95916
Residential Broadloom Carpet with Polyester Face Fiber,ec33ypbq,30721,Whitfield,"616 East Walnut Avenue, Dalton, GA 30721",34.76038,-84.95916
EcoWorx® Carpet Tile with Nylon-6 Face Fiber,ec3n270k,,,,,
StrataWorx® Carpet Tile with Polyester Face Fiber,ec3nbfey,30721,Whitfield,"616 East Walnut Avenue, Dalton, GA 30721",34.76038,-84.95916
Residential Broadloom Carpet with Nylon-6 Face Fiber,ec3whhxt,30721,Whitfield,"616 East Walnut Avenue, Dalton, GA 30721",34.76038,-84.95916
40DAX412,ec3uj621,30316,Fulton County,"885 Glenwood Ave SE, Atlanta, GA 30316, USA",33.7394571,-84.3588446
YTD 350 TH 3-1/2” ProTek® Thermally Broken Impact Resistant Architectural  Terrace Door,ec3bjsby,31021,Laurens,"1229 Highway 441 Bypass, Dublin, GA 31021",32.50905,-82.94872
Aluminum Sun Control Systems,ec35mp71,31021,Laurens,"1229 Highway 441 Bypass, Dublin, GA 31021",32.50905,-82.94872
"GlasBac RE, Nylon 6 styles of modular carpet",ec3axfdt,30240,Troup County,"1503 Orchard Hill Rd, LaGrange, GA 30240, USA",33.0028938,-85.0559806
"GlasBac, Nylon 66 styles of modular carpet",ec3ejzap,30240,Troup County,"1503 Orchard Hill Rd, LaGrange, GA 30240, USA",33.0028938,-85.0559806
Achieve Sheet Flooring 13 mm,ec3ydxf8,30188,Cherokee,"108 Arnold Mill Road, Woodstock, GA 30188",34.10055,-84.51598
Infinity RE,ec3ff5f0,30701,Gordon,"US-41 South, Calhoun, GA 30701",34.47348,-84.93447
Integra HP Broadloom Carpet,ec3naeq8,30701,Gordon,"US-41 South, Calhoun, GA 30701",34.47348,-84.93447
20 oz Aquafil Econyl® Solution Dyed Nylon 6 with Milliken ES Underscore® Backing,ec3krd8f,30240,Troup,"LaGrange, GA 30240",33.03384,-85.07785
28 oz Aquafil Econyl® Solution Dyed Nylon 6 with Milliken ES Underscore® Backing,ec3cpc7s,30240,Troup,"LaGrange, GA 30240",33.03384,-85.07785
Achieve Sheet Flooring 18 mm,ec3ez866,30188,Cherokee,"108 Arnold Mill Road, Woodstock, GA 30188",34.10055,-84.51598
S-P-08843 Gerdau Hot Rolled Coils UOB (Ouro Branco) facility,ec3bakr0,,,,,
S-P-07785 Reinforcing Steel Bar Gerdau GG 50 DIV (Divinópolis) and Fabrication Shop Facilities,ec3kc9hd,,,,,
"S-P-07784 Reinforcing Steel Bar Gerdau GG 50 URS (Sapucaia do Sul), CE (Cearense/Maracanaú), and Fab",ec353p73,,,,,
"S-P-07787 Reinforcing Steel Bar Gerdau CA-60, Welded Mesh and Truss CSG (Rio de Janeiro) and Fabrica",ec3rja4z,,,,,
S-P-07788 Gerdau Column Mesh CSG (Rio de Janeiro),ec3xksyp,,,,,
"S-P-07790 Reinforcing Steel Bar Gerdau CA-60, Welded Mesh and Truss SJC (São José dos Campos) and CU",ec3jh7hm,,,,,
"S-P-08842 Reinforcing Steel Bar Gerdau CA-60, Welded Mesh and Truss URS (Sapucaia do Sul) and Fabric",ec36nh5h,,,,,
S-P-08844 Gerdau Steel Plates UOB (Ouro Branco) facility,ec3zmuxk,,,,,
S-P-07783 Reinforcing Steel Bar Gerdau GG 50 AN (Açonorte) and Fabrication Shop Facilities,ec3bxdk3,,,,,
"NexStep , Nylon 6 styles of modular carpet 509 g/m2",ec3qbqht,30240,Troup,"1503 Orchard Hill Road, Lagrange, GA 30240",33.002754,-85.054565
"NexStep , Nylon 6 styles of modular carpet 915 g/m2",ec36g9zx,30240,Troup,"1503 Orchard Hill Road, Lagrange, GA 30240",33.002754,-85.054565
"NexStep , Nylon 6 styles of modular carpet 949 g/m2",ec3m3f5m,30240,Troup,"1503 Orchard Hill Road, Lagrange, GA 30240",33.002754,-85.054565
"S-P-07789 Reinforcing Steel Bar Gerdau CA-60, Welded Mesh, Truss and Column Mesh AN (Recife) and Fab",ec3200ft,,,,,
S-P-07786 Reinforcing Steel Bar Gerdau GG 50 CSG (Rio de Janeiro) and Fabrication Shop facilities,ec3g3eb2,,,,,
S-P-08845 Gerdau Beam Shapes UOB (Ouro Branco) facility,ec3cy6kk,,,,,
Mix  307 & 307-1,ec3yr60n,30324,Fulton,"740 Lambert Drive Northeast, Atlanta, GA 30324",33.81352,-84.36403
Tarkett Flex-Aire® Cushion modular 24 osy,ec3xxsh8,30721,Whitfield,"311 Smith Industrial Boulevard, Dalton, GA 30721",34.7972,-84.95996
Tarkett Flex-Aire® Cushion modular 32 osy,ec33afsq,30721,Whitfield,"311 Smith Industrial Boulevard, Dalton, GA 30721",34.7972,-84.95996
Tarkett Flex-Aire® Cushion modular 28 osy,ec31d9jy,30721,Whitfield,"311 Smith Industrial Boulevard, Dalton, GA 30721",34.7972,-84.95996
"Solution Dyed Nylon 6,6 with Milliken ESP Underscore® Backing - light weight",ec33j6y5,30240,Troup,"LaGrange, GA 30240",33.03384,-85.07785
"Solution Dyed Nylon 6,6 with Milliken ESP Underscore® Backing - heavy weight",ec3be81y,30240,Troup,"LaGrange, GA 30240",33.03384,-85.07785
"Digital Dyed Nylon Type 6,6 Broadloom - light weight",ec3ppkg0,30240,Troup,"LaGrange, GA 30240",33.03384,-85.07785
"Digital Dyed Nylon Type 6,6 Broadloom - heavy weight",ec32rst3,30240,Troup,"LaGrange, GA 30240",33.03384,-85.07785
Continuous Dyed Nylon Type 6 Broadloom - heavy weight,ec3xj65z,30240,Troup,"LaGrange, GA 30240",33.03384,-85.07785
"Continuous Dyed Nylon Type 6,6 Broadloom - med weight",ec3qyymj,30240,Troup,"LaGrange, GA 30240",33.03384,-85.07785
"Continuous Dyed Nylon Type 6,6 Broadloom - light weight",ec35ys5g,30240,Troup,"LaGrange, GA 30240",33.03384,-85.07785
Continuous Dyed Nylon Type 6 Broadloom - light weight,ec3n119d,30240,Troup,"LaGrange, GA 30240",33.03384,-85.07785
Mix 50CAC0267,ec3rm3fz,30324,Fulton County,"342 Armour Dr NE, Atlanta, GA 30324, USA",33.8131511,-84.37693709999999
Mix 50MASS01,ec3pz5e0,30324,Fulton County,"342 Armour Dr NE, Atlanta, GA 30324, USA",33.8131511,-84.37693709999999
Mix 50CNC129,ec38gcqd,30324,Fulton County,"342 Armour Dr NE, Atlanta, GA 30324, USA",33.8131511,-84.37693709999999
Mix 45CAC130,ec346xya,30324,Fulton County,"342 Armour Dr NE, Atlanta, GA 30324, USA",33.8131511,-84.37693709999999
Mix 35SAC0450,ec3qg7cg,30316,Fulton County,"885 Glenwood Ave SE, Atlanta, GA 30316, USA",33.7394571,-84.3588446
Mix 40SAC0269,ec396tfc,30316,Fulton County,"885 Glenwood Ave SE, Atlanta, GA 30316, USA",33.7394571,-84.3588446
Mix 40JNC0457,ec3xt21f,30324,Fulton County,"342 Armour Dr NE, Atlanta, GA 30324, USA",33.8131511,-84.37693709999999
"NexStep , Nylon 6 styles of modular carpet 441 g/m2",ec34r71s,30240,Troup,"1503 Orchard Hill Road, Lagrange, GA 30240",33.002754,-85.054565
